episode,timestep,reward,if_collision,collision_rate,adversarial_counts,epsilon,av_speed_avg,av_total_risk_avg,av_distance,av_running_time,av_acc_avg,av_dece_avg,av_left_avg,av_right_avg
19,55579,-155.0336,0,0,0,0,23.606968498627456,0.34014890693081984,6994.223659538195,356.5,3.0,-0.33853687929048615,0.09109311740890688,0.1062753036437247
20,58139,-34.3733,0,0,0,0,27.326143008152997,0.4450370179610215,6992.628610844666,316.1,3.0,-3.188722117387276,0.097265625,0.101953125
21,60742,731.1029,0,0,0,0,26.879479555445926,0.4480416549476806,6993.891814699084,320.4,2.999231128529374,nan,0.08029197080291971,0.10756819054936612
22,63356,299.2072,0,0,0,0,26.759609387315937,0.3884771042744865,6992.284130447515,321.5,3.0,-0.1937293769405093,0.12012241775057383,0.11132364192807957
23,65969,737.1475,0,0,0,0,26.776000584065837,0.3229513325554336,6993.98280308376,321.4,3.0,-3.0985917570499577,0.10332950631458095,0.081132797550708
24,68505,1080.8696,0,0,0,0,27.591603441939913,0.3749925210251597,6994.077097535666,313.7,3.0,-0.6848273137661551,0.09818611987381703,0.11435331230283911
25,71084,783.6874,0,0,0,0,27.1271021025301,0.4820342485929943,6993.455306778127,318.0,2.9998778544533504,nan,0.12485459480418767,0.06979449398991858
26,73649,1083.4936,0,0,0,0,27.271038153331254,0.3343389708417145,6992.299358722055,316.6,2.999795098901922,nan,0.11539961013645224,0.07758284600389864
27,76181,1171.3304,0,0,0,0,27.636200299196577,0.34220798084682946,6994.193271851944,313.3,3.0,-3.5481064339011548,0.10505529225908374,0.0971563981042654
28,78695,1332.2753,0,0,0,0,27.823116628365316,0.21193744006439633,6992.152345458318,311.5,3.0,-3.1552871538894505,0.10103420843277645,0.07319013524264122
29,79534,-50.3271,0,0,0,0,23.780477796235694,0.43025487709143934,1991.981458043005,144.0,3.0,-2.5284472107957803,0.13587604290822408,0.08820023837902265
30,82005,994.093,0,0,0,0,28.319661602795204,0.2991665234402324,6994.6332665112295,307.2,3.0,-3.7002383251082644,0.11169566976932416,0.10602994738972076
31,84568,1219.4604,0,0.03225806451612903,0,0.7662246721784921,27.30022719181422,0.3200813442572778,6994.003579542588,316.4,2.999980334786177,nan,0.0889582520483808,0.10807647288333984
32,87073,0,0,0.03225806451612903,2505,0.7662246721784921,27.922543426445536,0.2252174508573455,6992.107705216449,310.6,3.0,-3.9093825114584813,0.19880239520958085,0.07305389221556886
33,89605,0,0,0.03225806451612903,5037,0.7662246721784921,27.634796705557605,0.41207109722947594,6994.235120369849,313.3,2.999346706466954,nan,0.08372827804107424,0.07109004739336493
34,92130,0,0,0.03225806451612903,7562,0.7662246721784921,27.712930646121887,0.14034552700820901,6994.997907625097,312.6,3.0,-0.7797064492890744,0.26455445544554457,0.09346534653465347
35,94624,0,0,0.03225806451612903,10056,0.7662246721784921,28.049132432555453,0.4084792908954714,6992.330162178272,309.5,2.9992702264661433,nan,0.07497995188452286,0.07858861267040898
36,97154,0,0,0.03225806451612903,12586,0.7662246721784921,27.652269749086308,0.3482661572860615,6993.452374934315,313.1,2.9992270417986235,nan,0.15217391304347827,0.1075098814229249
37,99627,0,0,0.03225806451612903,15059,0.7662246721784921,28.2864080990349,0.2800480423255868,6992.21531117144,307.4,3.0,-0.3687948627167148,0.13505863323898099,0.11120097048119693
38,102080,0,0,0.03225806451612903,17512,0.7662246721784921,28.52403348043539,0.34405220823504645,6994.063262980484,305.4,3.0,-2.6559342025369244,0.16184264166326948,0.09539339584182634
39,104462,0,0,0.03225806451612903,19894,0.7662246721784921,29.36711931190645,0.22314508854380366,6992.139572612219,298.3,2.999959942065968,nan,0.09109991603694374,0.10075566750629723
40,106953,0,0,0.03225806451612903,22385,0.7662246721784921,28.09090458429157,0.32958544260593914,6994.954000192187,309.2,3.0,-3.764348225912595,0.1336812525090325,0.08671216378964271
41,109544,0,0,0.03225806451612903,24976,0.7662246721784921,27.00200161859657,0.3198932237971057,6993.229080571673,319.2,2.9999382196357613,nan,0.14936318023928985,0.09224237746043998
42,112053,0,0,0.03225806451612903,27485,0.7662246721784921,27.89032371106145,0.1881523506247391,6994.617266976342,311.0,3.0,-0.6770910995536128,0.23276205659625349,0.09326424870466321
43,114536,0,0,0.03225806451612903,29968,0.7662246721784921,28.183492278939994,0.2639485309641313,6994.757677391639,308.4,2.999295608336978,nan,0.11236407571486105,0.09021345146999597
44,116984,0,0,0.03225806451612903,32416,0.7662246721784921,28.577795988887885,0.2867503189566229,6992.856229865116,304.9,2.9990790192700603,nan,0.1809640522875817,0.11887254901960784
45,119345,0,0,0.03225806451612903,34777,0.7662246721784921,29.628233621873505,0.18278618680075168,6991.945251815372,296.2,3.0,-2.016575116021466,0.1351122405760271,0.0770859805167302
46,121825,0,0,0.03225806451612903,37257,0.7662246721784921,28.207973896238435,0.23279798918952588,6992.536218384585,308.1,3.0,-0.18194915209400575,0.09274193548387097,0.09112903225806451
47,124263,0,0,0.03225806451612903,39695,0.7662246721784921,28.703941653238015,0.31352687594106743,6994.913834510926,303.9,3.0,-3.123515865866091,0.14273995077932733,0.10541427399507794
48,126740,0,0,0.03225806451612903,42172,0.7662246721784921,28.243703490496028,0.36402040878446,6992.667949245948,307.8,2.9988386023998763,nan,0.1687525232135648,0.07064997981429148
49,129131,0,0,0.03225806451612903,44563,0.7662246721784921,29.2577138864831,0.27678832321810626,6992.847029228715,299.2,2.9988433427388275,nan,0.07109995817649518,0.13216227519866164
50,131522,0,0,0.03225806451612903,46954,0.7662246721784921,29.25977692745693,0.2444844664275779,6993.041352070688,299.2,2.9990779792304854,nan,0.04893350062735257,0.15014638226683397
51,133892,0,0,0.03225806451612903,49324,0.7662246721784921,29.52462827477784,0.3307038064567231,6994.383452753884,297.1,2.999171384608947,nan,0.12447257383966245,0.0751054852320675
52,136287,0,0,0.03225806451612903,51719,0.7662246721784921,29.213924074227073,0.25304141234093214,6993.690381147913,299.6,3.0,-0.8271741682043943,0.11356993736951983,0.1139874739039666
53,138693,0,0,0.03225806451612903,54125,0.7662246721784921,29.080455815343107,0.301666315255541,6993.552399589673,300.7,3.0,-0.8248846401448642,0.1487946799667498,0.08146300914380715
54,141130,0,0,0.03225806451612903,56562,0.7662246721784921,28.705602139694378,0.18517567259071252,6992.41437943902,303.8,3.0,-3.621651767514263,0.13541239228559704,0.1768567911366434
55,143527,0,0,0.03225806451612903,58959,0.7662246721784921,29.189219704056125,0.2893091792530504,6993.324902470777,299.8,3.0,-1.707839638559756,0.16478931998331248,0.0684188569044639
56,146033,0,0,0.03225806451612903,61465,0.7662246721784921,27.916144970786203,0.2914197423648376,6992.919521513995,310.7,3.0,-2.139639953994026,0.1300877893056664,0.087390263367917
57,148505,0,0,0.03225806451612903,63937,0.7662246721784921,28.30488016727405,0.44349437843075995,6994.166081152138,307.3,3.0,-1.8405367187944406,0.11286407766990292,0.11933656957928802
58,150948,0,0,0.03225806451612903,66380,0.7662246721784921,28.637183151514606,0.2670124874840163,6993.589136598301,304.4,3.0,-3.708662604639242,0.09128121162505116,0.1346704871060172
59,153334,0,0,0.03225806451612903,68766,0.7662246721784921,29.32288217145726,0.3712391691582187,6993.441532820461,298.7,3.0,-3.8650919978973968,0.08968985750209556,0.10854987426655491
60,155728,0,0,0.03225806451612903,71160,0.7662246721784921,29.22402312131,0.1968172224712079,6993.3809844495845,299.5,2.999234524052028,nan,0.0822890559732665,0.1048454469507101
61,158106,0,0,0.03225806451612903,73538,0.7662246721784921,29.419858735493907,0.21415940931641173,6992.983070590608,297.9,2.9997225369771905,nan,0.15517241379310345,0.1345668629100084
62,160480,0,0,0.0,75912,1.0,29.473228715752516,0.2314589753392283,6993.802704627582,297.5,3.0000480229902386,nan,0.15206402695871946,0.10488626790227464
63,162854,0,0,0.0,78286,1.0,29.465203431516723,0.3440065627927663,6992.19947135807,297.5,3.0,-0.33283505715830763,0.06571187868576242,0.11878685762426285
64,165254,0,0,0.0,80686,1.0,29.15388648999592,0.21555000764319332,6994.038638652419,300.1,2.9991924290673753,nan,0.03791666666666667,0.0725
65,167653,0,0,0.0,83085,1.0,29.167891309815136,0.26671887382940845,6994.482777747169,300.0,3.0,-1.705005226762697,0.11463109629012089,0.06961233847436432
66,170003,0,0,0.0,85435,1.0,29.777779424944416,0.18267374876399545,6994.4609751111275,295.1,3.0,-1.290100250763059,0.06170212765957447,0.13872340425531915
67,172386,0,0,0.0,87818,1.0,29.362969984438784,0.41749769088013644,6994.016616747074,298.4,3.0,-3.2918404238969643,0.11749895090222409,0.14267729752412925
68,174771,0,0,0.0,90203,1.0,29.3298813832463,0.3147784177770042,6992.693277812079,298.6,2.99951322072609,nan,0.140041928721174,0.09182389937106918
69,175231,0,0,0.0,90663,1.0,21.63903555566957,0.2711519387272551,992.0537323421216,106.1,2.999414624048003,nan,0.01956521739130435,0.18043478260869567
70,177630,0,0,0.0,93062,1.0,29.15937371739917,0.3396108245102265,6992.558082367637,300.0,3.0,-3.1630221110387042,0.11963318049187162,0.11213005418924551
71,178365,0,0,0.0,93797,1.0,27.1407549961961,0.46313836314023776,1991.7178981589304,133.6,3.0,-3.956659138920445,0.08027210884353742,0.07482993197278912
72,180807,0,0,0.0,96239,1.0,28.652962790871307,0.23009644400720408,6993.959811627614,304.3,3.0,-1.4629812002006863,0.17813267813267813,0.12325962325962327
73,183189,0,0,0.0,98621,1.0,29.370820431731133,0.3273184346640452,6993.02192466377,298.3,2.9999182755963436,nan,0.06842989084802686,0.10873215785054575
74,185581,0,0,0.0,101013,1.0,29.25105378346491,0.21721608067230097,6993.563474132512,299.3,3.0,-0.6698541902008257,0.08570234113712374,0.0907190635451505
75,187987,0,0,0.0,103419,1.0,29.08370155432334,0.34324315388371013,6994.657630936066,300.7,3.0,-1.6434501277659983,0.17331670822942644,0.09268495428096425
76,190457,0,0,0.0,105889,1.0,28.326994911443112,0.11476739167790154,6994.26982795137,307.1,3.0,-1.767300580049672,0.08299595141700405,0.06356275303643724
77,192851,0,0,0.0,108283,1.0,29.220522639365992,0.24840193373239453,6992.357818313201,299.5,3.0,-3.0229741350505215,0.11988304093567251,0.05137844611528822
78,195228,0,0,0.0,110660,1.0,29.431777169670124,0.28110872145954696,6993.058729124034,297.8,2.999820875436973,nan,0.12242322254943205,0.068573832562053
79,195599,0,1,0.0,111031,1.0,21.318534414050376,0.2432973238156883,788.1447109418121,97.2,3.0,nan,0.1105121293800539,0.11590296495956873
80,198004,0,0,0.0,113436,1.0,29.090026287559173,0.41590927574676095,6993.595987907589,300.6,3.0,-2.115559074687247,0.1787941787941788,0.10436590436590437
81,200391,0,0,0.0,115823,1.0,29.3117550081908,0.3090816866452549,6993.379840630963,298.8,2.9992556357856754,nan,0.06032677000418936,0.21658986175115208
82,202781,0,0,0.0,118213,1.0,29.267366713113635,0.20544272325707144,6992.142908086877,299.1,2.9998586418597775,nan,0.05899581589958159,0.1506276150627615
83,205100,0,0,0.0,120532,1.0,30.174251797062215,0.2876945678951241,6994.214870087722,292.0,2.9995907470790164,nan,0.22725312634756362,0.07416990081931867
84,207503,0,0,0.0,122935,1.0,29.11626577989441,0.214887621987284,6993.314656392953,300.4,3.0,-3.7890153727409976,0.05326674989596338,0.1140241364960466
85,209879,0,0,0.0,125311,1.0,29.44059531528833,0.3323938550347217,6992.088557215777,297.7,2.999548287235408,nan,0.09006734006734007,0.16414141414141414
86,210302,0,0,0.0,125734,1.0,23.507446728903457,0.364501288675247,991.8968571327035,102.4,2.998638930371789,nan,0.07801418439716312,0.20094562647754138
87,210731,0,0,0.0,126163,1.0,23.176966191953106,0.4532925371668473,991.7754517423137,103.0,3.0,-3.448320904663829,0.10722610722610723,0.20512820512820512
88,213164,0,0,0.0,128596,1.0,28.751558880550277,0.42665617044159954,6992.588656038906,303.4,2.9988448290425773,nan,0.20468557336621454,0.11302918207973695
89,215560,0,0,0.0,130992,1.0,29.198707491102702,0.24042788672098897,6992.731994204174,299.7,2.9995092181090826,nan,0.09390651085141903,0.13856427378964942
90,216295,0,0,0.0,131727,1.0,27.135721184400353,0.383289058595525,1991.7384518816675,133.6,3.0,-3.4873936779791745,0.1346938775510204,0.09115646258503401
91,217014,0,0,0.0,132446,1.0,27.733200299646587,0.6194074061798918,1991.5470308453564,132.0,3.0,-1.2835723803005017,0.04033379694019471,0.0917941585535466
92,219492,0,0,0.0,134924,1.0,28.23236561998153,0.23138591162648212,6992.738194140084,307.9,2.9992257132913247,nan,0.1420500403551251,0.08958837772397095
93,221976,0,0,0.06451612903225806,137408,0.5099122644669642,28.168823407093974,0.12619169691663928,6993.872519881996,308.5,3.0,-1.0402410289333073,0.14855072463768115,0.10305958132045089
94,224339,0,0,0.06451612903225806,139771,0.5099122644669642,29.613230678937104,0.2678544821183645,6994.298894678914,296.4,3.0,-2.1031404746651514,0.08252221752010157,0.07871349978840457
95,226785,0,0,0.06451612903225806,142217,0.5099122644669642,28.607069015926445,0.15350856954158323,6994.679840073062,304.7,2.999134260751342,nan,0.21259198691741618,0.05151267375306623
96,227220,0,0,0.06451612903225806,142652,0.5099122644669642,22.857774956096023,0.4591961342185227,991.7272098136099,103.6,3.0,-0.4257706787957747,0.07586206896551724,0.135632183908046
97,229611,0,0,0.06451612903225806,145043,0.5099122644669642,29.25904181277418,0.2234812448816301,6993.292911003395,299.2,3.0,-1.1487982671126247,0.04809703053115851,0.06900878293601004
98,231983,0,0,0.06451612903225806,147415,0.5099122644669642,29.503367362821113,0.2779039745363081,6994.989955051142,297.3,2.9996380318462044,nan,0.08431703204047218,0.11129848229342328
99,234429,0,0,0.06451612903225806,149861,0.5099122644669642,28.603536685048788,0.40193316076270275,6993.6271936158355,304.7,3.0,-1.7486259004955964,0.0964840556009812,0.07604251839738348
100,236800,0,0,0.06451612903225806,152232,0.5099122644669642,29.507155510302663,0.3621777449317727,6993.2551979651,297.2,3.0,-3.333805912847203,0.07591733445803459,0.09489666807254322
101,239164,0,0,0.06451612903225806,154596,0.5099122644669642,29.59855319557204,0.33689591709117156,6994.425198465911,296.5,3.0,-0.6478498240225945,0.11125211505922165,0.13282571912013535
102,239910,0,1,0.06451612903225806,155342,0.5099122644669642,23.11504934544201,0.46088616254122605,1721.132311159436,134.7,3.0,nan,0.09249329758713137,0.18230563002680966
103,242292,0,0,0.06451612903225806,157724,0.5099122644669642,29.375377148709838,0.21781871226149654,6994.2032051227925,298.3,3.0,-1.062561126926537,0.08564231738035265,0.07892527287993283
104,244702,0,0,0.06451612903225806,160134,0.5099122644669642,29.034250912020376,0.2463042129608367,6993.9033605612185,301.1,3.0000640002849464,nan,0.1012448132780083,0.08838174273858922
105,247083,0,0,0.06451612903225806,162515,0.5099122644669642,29.38500159646885,0.17780569643132554,6993.863113717782,298.2,3.0,-1.3791367924878077,0.13187736245275095,0.05837883242335153
106,249415,0,0,0.06451612903225806,164847,0.5099122644669642,29.99789809208937,0.352492527587813,6992.162563172473,293.3,3.0,-0.46709632717027727,0.1269296740994854,0.07332761578044597
107,251769,0,0,0.06451612903225806,167201,0.5099122644669642,29.724679640633255,0.21167905833841874,6994.3459037747125,295.5,3.0,-3.5614710854010068,0.06669498725573492,0.12531860662701785
108,254143,0,0,0.06451612903225806,169575,0.5099122644669642,29.475233216043893,0.2671959697858316,6994.665834954427,297.5,3.0,-3.1113973112076234,0.09267059814658804,0.12973883740522324
109,256512,0,0,0.06451612903225806,171944,0.5099122644669642,29.534891327519794,0.33690188653220776,6994.262739026035,297.0,3.0,-2.5527978770702724,0.09497678345293373,0.07260447446179823
110,258958,0,0,0.06451612903225806,174390,0.5099122644669642,28.609575511705064,0.3355567975613664,6994.933938943206,304.7,2.99947765907817,nan,0.056418642681929684,0.09076042518397383
111,261258,0,0,0.06451612903225806,176690,0.5099122644669642,30.415125467348844,0.42473186843395216,6992.722719846244,290.1,3.0,-2.9074415260444426,0.08782608695652173,0.09782608695652174
112,263717,0,0,0.06451612903225806,179149,0.5099122644669642,28.44946434078417,0.1327923675295362,6992.400917356355,306.0,3.0,-1.2085527891156005,0.036193574623830826,0.13501423342822286
113,266180,0,0,0.06451612903225806,181612,0.5099122644669642,28.406108163467476,0.23794544437184792,6993.094501215241,306.4,2.9991807184743937,nan,0.10921640276086074,0.11530653674380836
114,268561,0,0,0.06451612903225806,183993,0.5099122644669642,29.386742423363405,0.20602450699064603,6994.294601912616,298.2,2.999214500894616,nan,0.03527929441411172,0.13271734565308693
115,270947,0,0,0.06451612903225806,186379,0.5099122644669642,29.316112408642155,0.28213774585625867,6992.255903165771,298.7,3.0,-2.4275220024080495,0.125314333612741,0.0691533948030176
116,273322,0,0,0.06451612903225806,188754,0.5099122644669642,29.46624703122085,0.262280696171874,6994.941234832777,297.6,2.9988643999300533,nan,0.08421052631578947,0.08505263157894737
117,275726,0,0,0.06451612903225806,191158,0.5099122644669642,29.107484290711387,0.3152822470789458,6994.435028213236,300.5,2.999366154621457,nan,0.12063227953410982,0.10024958402662229
118,278126,0,0,0.06451612903225806,193558,0.5099122644669642,29.15458151284632,0.23723191222833284,6994.536970763274,300.1,3.0,-1.4834020001076578,0.09541666666666666,0.07083333333333333
119,280515,0,0,0.06451612903225806,195947,0.5099122644669642,29.28167598043066,0.2425781044651643,6992.750938283938,299.0,3.0,-3.899327673760456,0.09250732524068649,0.07534533277521975
120,282904,0,0,0.06451612903225806,198336,0.5099122644669642,29.285941005026583,0.166908215865629,6993.318785597947,299.0,2.999873889584708,nan,0.04227710339053997,0.09167015487651738
121,285269,0,0,0.06451612903225806,200701,0.5099122644669642,29.581242342241374,0.3034807203891274,6992.939892833176,296.6,3.0,-0.8819174378900296,0.11670190274841438,0.13446088794926003
122,287643,0,0,0.06451612903225806,203075,0.5099122644669642,29.469456902443543,0.3582178126940112,6992.787545285231,297.5,2.99936108497482,nan,0.08045492839090143,0.13058129738837404
123,289915,0,0,0.06451612903225806,205347,0.5099122644669642,30.793656470810596,0.3828948429409177,6993.559872918031,287.3,2.999177628013206,nan,0.06690140845070422,0.11751760563380281
124,292288,0,0,0.06451612903225806,207720,0.5099122644669642,29.477908357152113,0.5426544582776709,6992.35071935526,297.4,2.9993152026377006,nan,0.28234302570585756,0.03961230509903076
125,294665,0,0,0.06451612903225806,210097,0.5099122644669642,29.439240294705286,0.2882425165094342,6994.434607039077,297.8,3.0,-2.43966558571283,0.10265039966344132,0.12705090450147244
126,297064,0,0,0.06451612903225806,212496,0.5099122644669642,29.167051346032114,0.19890848342421988,6994.239978520192,300.0,2.9997389224668423,nan,0.22300958732805334,0.08586911213005419
127,299451,0,0,0.06451612903225806,214883,0.5099122644669642,29.316416667616473,0.35048150788622956,6994.901212285544,298.8,3.0,-1.9249654737644257,0.11604524507750315,0.1051529116045245
128,301863,0,0,0.06451612903225806,217295,0.5099122644669642,29.000280179259665,0.14976153309627582,6992.21674551342,301.3,2.999952386570088,nan,0.074212271973466,0.20107794361525705
129,302621,0,0,0.06451612903225806,218053,0.5099122644669642,26.308974276015142,0.33337473260653966,1991.5579735206338,135.9,3.0,-0.4383162934970337,0.12005277044854881,0.06992084432717678
130,305009,0,0,0.06451612903225806,220441,0.5099122644669642,29.29933372236779,0.266663092255424,6993.470408580597,298.9,3.0,-1.8186253191658328,0.10887772194304858,0.12227805695142378
131,307402,0,0,0.06451612903225806,222834,0.5099122644669642,29.23832006293666,0.39802892515409155,6994.238092317364,299.4,3.000025223450383,nan,0.1659005432511492,0.07898035938152946
132,309728,0,0,0.06451612903225806,225160,0.5099122644669642,30.07483086834051,0.27242529113814695,6992.748248105092,292.7,2.9989451623848584,nan,0.09329320722269992,0.08598452278589853
133,312110,0,0,0.06451612903225806,227542,0.5099122644669642,29.36820543593842,0.282018663366453,6992.457890850241,298.3,3.0,-2.557240782921162,0.10285474391267842,0.06633081444164568
134,312538,0,0,0.06451612903225806,227970,0.5099122644669642,23.2317903208246,0.41951691817991393,991.7553167334481,102.9,2.9998116329627043,nan,0.06775700934579439,0.12850467289719625
135,314911,0,0,0.06451612903225806,230343,0.5099122644669642,29.48062245813509,0.3076924976422104,6992.570113523798,297.4,3.0,-1.8295380384269389,0.13190054782975136,0.17277707543194268
136,317402,0,0,0.06451612903225806,232834,0.5099122644669642,28.086144800932743,0.2663050667281993,6993.422194644467,309.2,2.9996638851844635,nan,0.18988358089120835,0.0923323966278603
137,319744,0,0,0.06451612903225806,235176,0.5099122644669642,29.878056871029056,0.20181122974031823,6994.6118166073775,294.3,3.0,-2.0320365126052984,0.039709649871904354,0.14090520922288644
138,322226,0,0,0.06451612903225806,237658,0.5099122644669642,28.190564699441477,0.3369499719693896,6993.817274759671,308.3,3.0,-2.140777213924183,0.055600322320709106,0.062046736502820304
139,324538,0,0,0.06451612903225806,239970,0.5099122644669642,30.262847655104935,0.14715675937002062,6993.979504967841,291.3,2.999755320659561,nan,0.05968858131487889,0.14143598615916955
140,326912,0,0,0.06451612903225806,242344,0.5099122644669642,29.472096707801047,0.29451416859368107,6993.57211678923,297.5,3.0,-3.8262737786656844,0.05054759898904802,0.17481044650379107
141,329380,0,0,0.06451612903225806,244812,0.5099122644669642,28.3508710101206,0.2338565952382811,6993.710741841238,306.9,3.0,-3.934532052378056,0.1932739059967585,0.09481361426256078
142,331768,0,0,0.06451612903225806,247200,0.5099122644669642,29.297743398165586,0.16180425996576644,6993.560686730902,298.9,2.999575036875503,nan,0.16666666666666666,0.09463986599664992
143,334092,0,0,0.06451612903225806,249524,0.5099122644669642,30.108545139869587,0.13658285294528255,6993.886638109592,292.5,2.998751098463229,nan,0.09337349397590361,0.05335628227194492
144,336352,0,0,0.06451612903225806,251784,0.5099122644669642,30.961912921042902,0.6318205366882241,6994.300934421764,286.1,3.0,-3.297657310660604,0.10044247787610619,0.21238938053097345
145,338706,0,0,0.06451612903225806,254138,0.5099122644669642,29.72014761762199,0.5417994396640343,6993.148488252054,295.5,3.0,-1.7436532245872365,0.07604078164825828,0.0475785896346644
146,341069,0,0,0.06451612903225806,256501,0.5099122644669642,29.615901982949183,0.45570060865160494,6994.980399447835,296.4,2.999627794917987,nan,0.21625052898857386,0.07194244604316546
147,342944,0,1,0.06451612903225806,258376,0.5099122644669642,29.17329632841594,0.36167489731385,5466.983458901055,247.6,3.0,nan,0.034133333333333335,0.05173333333333333
148,345315,0,0,0.06451612903225806,260747,0.5099122644669642,29.51367568943068,0.48445262192429,6994.657215673862,297.2,3.0,-2.3679158486610277,0.4732180514550822,0.14044706874736398
149,347700,0,0,0.06451612903225806,263132,0.5099122644669642,29.33437297422882,0.3859610085704304,6993.031584976299,298.6,3.0,-0.0340104335371767,0.061635220125786164,0.5647798742138365
150,350074,0,0,0.06451612903225806,265506,0.5099122644669642,29.477481044903072,0.2646705288345,6994.99074731443,297.5,3.0,-1.096128540752828,0.07329401853411963,0.2645324347093513
151,352501,0,0,0.06451612903225806,267933,0.5099122644669642,28.831691570341263,0.44775465046224117,6994.612901992998,302.8,2.999705220098868,nan,0.10506798516687268,0.173053152039555
152,354885,0,0,0.06451612903225806,270317,0.5099122644669642,29.3536318485615,0.3155238871793708,6994.979180523233,298.5,2.999701326347351,nan,0.3162751677852349,0.04572147651006712
153,357326,0,0,0.06451612903225806,272758,0.5099122644669642,28.65862313749883,0.2395951256761446,6992.271134890056,304.2,2.999223696834444,nan,0.3240475215075789,0.042605489553461696
154,357706,0,0,0.06451612903225806,273138,0.5099122644669642,26.160582318401087,0.5976412852219235,991.3526631009572,98.1,3.0,-1.532664240967026,0.06842105263157895,0.15526315789473685
155,358448,0,0,0.06451612903225806,273880,0.5099122644669642,26.884511180304248,0.319437965280803,1992.0028663903681,134.3,2.9984960214830774,nan,0.08490566037735849,0.12398921832884097
156,360833,0,0,0.06451612903225806,276265,0.5099122644669642,29.34128852196569,0.23310323809589859,6994.941253744932,298.6,3.0,-0.8377802491296791,0.1740041928721174,0.07882599580712789
157,362857,0,0,0.06451612903225806,278289,0.5099122644669642,34.57074430260326,0.27523181339522157,6994.00016026644,262.5,2.9987545185216686,nan,0.1358695652173913,0.053853754940711464
158,365138,0,0,0.06451612903225806,280570,0.5099122644669642,30.673981323267054,0.18015997432765868,6993.691098033951,288.2,3.0,-1.0073146711488992,0.12582200789127576,0.09601052170100834
159,367519,0,0,0.06451612903225806,282951,0.5099122644669642,29.380096005224654,0.1797478060347251,6992.935239827239,298.2,3.0,-2.2994957813645898,0.15707685846283073,0.08945821083578329
160,367942,0,0,0.06451612903225806,283374,0.5099122644669642,23.521725206370373,0.5790915412606582,991.9679656302353,102.4,2.9946474897261925,nan,0.037825059101654845,0.13002364066193853
161,370302,0,0,0.06451612903225806,285734,0.5099122644669642,29.648188673777174,0.5773997249831034,6993.949666991322,296.1,3.0,-2.502299659888008,0.2677966101694915,0.19152542372881357
