episode,timestep,reward,if_collision,collision_rate,adversarial_counts,epsilon,av_speed_avg,av_total_risk_avg,av_distance,av_running_time,av_acc_avg,av_dece_avg,av_left_avg,av_right_avg
21,46928,691.6349,0,0.6666666666666666,0,0.02458052378996689,26.739007189668335,0.5530599536420993,6994.584786043346,321.8,3.0,-1.8487164818815875,0.2319449751623997,0.06725257928926251
22,49548,922.5075,0,0.6666666666666666,0,0.02458052378996689,26.702698723763252,0.42394846328544833,6993.313670020143,322.1,3.0,-2.6428117169366456,0.18778625954198475,0.07824427480916031
23,52273,243.6541,0,0.6666666666666666,0,0.02458052378996689,25.678204938098297,0.4499512148280997,6994.17674393651,332.6,3.0,-1.0547250888382353,0.1181651376146789,0.09211009174311927
24,54970,-591.1424,0,0.6666666666666666,0,0.02458052378996689,25.934584513697946,0.4335772391191222,6991.895793456732,329.8,3.0,-3.254645316316878,0.12050426399703375,0.08045977011494253
25,57760,69.4593,0,0.6666666666666666,0,0.02458052378996689,25.07014525489506,0.3705004084416645,6991.976847712705,339.1,3.0,-0.026840576431264918,0.11433691756272402,0.08494623655913978
26,60631,164.6057,0,0.6666666666666666,0,0.02458052378996689,24.368920088632045,0.4357320524400918,6993.692322915364,347.2,3.0,-3.140336997135255,0.08638105189829327,0.06861720654824104
27,63448,116.985,0,0.6666666666666666,0,0.02458052378996689,24.834539117209733,0.41469739316834614,6992.904254338573,341.8,3.0,-1.9451124138600582,0.11430599929002484,0.0997515086971956
28,66149,26.0706,0,0.6666666666666666,0,0.02458052378996689,25.900456297316328,0.2922874980441078,6993.088025876961,330.2,3.0,-1.4614008023109428,0.10477600888559793,0.07256571640133284
29,68884,633.5835,0,0.6666666666666666,0,0.02458052378996689,25.5836800573758,0.46385214381363943,6993.82139232864,333.6,3.0,-2.6745384293776304,0.08372943327239488,0.11115173674588666
30,71657,594.7854,0,0.6666666666666666,0,0.02458052378996689,25.22726377064079,0.22847844491773803,6992.65362576364,337.4,2.998999146350079,nan,0.0699603317706455,0.11179228272628922
31,74394,559.0217,0,0.6666666666666666,0,0.02458052378996689,25.55992348535361,0.40262287291117266,6992.532522246169,333.8,3.0,-2.594493866226882,0.10084033613445378,0.11399342345633906
32,77003,1142.8583,0,0.6666666666666666,0,0.02458052378996689,26.81668469435806,0.19423362861072577,6994.000799412934,321.0,2.9995553923886114,nan,0.06784208509007282,0.13606745879647375
33,79618,1154.1401,0,0.6666666666666666,0,0.02458052378996689,26.753699865687018,0.3258438851258081,6992.92737674483,321.6,3.0,-0.07783779542478708,0.1089866156787763,0.10172084130019121
34,82304,1110.6156,0,0.6666666666666666,0,0.02458052378996689,26.047891030452103,0.5993109057432225,6993.642102733789,328.7,2.9992369060141493,nan,0.10610573343261355,0.11876396128071481
35,82823,-294.5822,0,0.6666666666666666,0,0.02458052378996689,19.177609050063914,0.3691522059770179,992.2366602025926,112.0,2.9948644918056964,nan,0.09633911368015415,0.0905587668593449
36,85429,1072.7864,0,0.6666666666666666,0,0.02458052378996689,26.844415616517793,0.4881083311224407,6992.940589348022,320.7,2.999419629905139,nan,0.07175748273215656,0.09247889485801995
37,87934,1351.9607,0,0.6666666666666666,0,0.02458052378996689,27.927050020001612,0.3122147262652097,6993.129724909415,310.6,2.9995335421434866,nan,0.07265469061876248,0.07904191616766468
38,90428,1226.4754,0,0.6666666666666666,0,0.02458052378996689,28.052176312343285,0.40364217733312,6993.548873966927,309.5,3.0,-0.8568799206753717,0.09743384121892543,0.12309542902967122
39,92945,1398.1844,0,0.6666666666666666,0,0.02458052378996689,27.801324853716945,0.37930728491646,6994.366143118239,311.8,3.0,-1.6626370460317332,0.07787048073102901,0.08422725466825585
40,93399,-247.016,1,0.6666666666666666,0,0.02458052378996689,19.064921349464623,0.33210740483610524,863.0109147965505,105.5,3.0,nan,0.11233480176211454,0.11894273127753303
41,95831,1564.5727,0,0.6666666666666666,0,0.02458052378996689,28.765796688050667,0.30914926047547864,6992.78842512707,303.3,3.0,-1.4512102366498496,0.09087171052631579,0.09251644736842106
42,96973,316.5888,1,0.6666666666666666,0,0.02458052378996689,26.442958538679417,0.28386902165757544,3016.6067288619324,174.3,3.0,nan,0.1042031523642732,0.1042031523642732
43,99463,1467.8227,0,0.6666666666666666,0,0.02458052378996689,28.101721228707945,0.27431025226384836,6994.736758180668,309.1,3.0,-0.9105645804016325,0.06224899598393574,0.13092369477911647
44,99785,-211.6289,1,0.6666666666666666,0,0.02458052378996689,18.580611238416544,0.5229726183980443,595.5971866254762,92.3,3.0,nan,0.11180124223602485,0.20496894409937888
45,102235,1336.1129,0,0.6666666666666666,0,0.02458052378996689,28.553342742514914,0.33000740276489393,6992.235004348846,305.1,3.0,-3.2748692076173542,0.09714285714285714,0.10612244897959183
46,104776,1284.5531,0,0.6666666666666666,0,0.02458052378996689,27.53066364987395,0.33298052054307226,6992.539615253032,314.2,2.9988984337629843,nan,0.0751672569854388,0.08539944903581267
47,107059,1368.7626,1,0.16129032258064516,0,0.22747417702807748,28.898573007813166,0.5074336665174941,6594.267428266321,288.4,3.0,nan,0.08716600963644328,0.12220762155059132
48,107789,2.8692,1,0.16129032258064516,0,0.22747417702807748,23.682271567271897,0.47169208441945104,1725.7000440241507,133.1,3.0,nan,0.07671232876712329,0.12465753424657534
49,108507,23.3601,1,0.16129032258064516,0,0.22747417702807748,24.980169440304614,0.5261782475819677,1790.1360433853765,131.9,3.0,nan,0.10445682451253482,0.16295264623955433
50,110917,1381.5236,0,0.16129032258064516,0,0.22747417702807748,29.029410041002045,0.3055304483323338,6993.443046350434,301.1,2.99901494986872,nan,0.11991701244813278,0.08921161825726141
51,111437,-76.6972,1,0.16129032258064516,0,0.22747417702807748,22.360399370906467,0.5283386550082485,1159.418639762458,112.1,3.0,nan,0.13076923076923078,0.14038461538461539
52,111828,-140.3002,1,0.16129032258064516,0,0.22747417702807748,20.486833469015735,0.26528355278297955,798.3922113396061,99.2,3.0,nan,0.16112531969309463,0.17902813299232737
53,112120,-192.2706,1,0.16129032258064516,0,0.22747417702807748,19.002360144858113,0.3322788247064247,552.0211598834202,89.3,3.0,nan,0.05136986301369863,0.18493150684931506
54,113008,91.3553,1,0.8571428571428571,0,0.008231292934935075,25.948796875896704,0.4430457812378769,2301.152413886145,148.9,3.0,nan,0.11148648648648649,0.12725225225225226
55,113398,-156.7336,1,0.8571428571428571,0,0.008231292934935075,20.534292318635316,0.3519557696304836,797.9854398800898,99.1,3.0,nan,0.1358974358974359,0.14102564102564102
56,113828,-207.6733,1,0.8571428571428571,0,0.008231292934935075,19.73441570611147,0.2721489191558065,846.0412729406908,103.1,3.0,nan,0.10465116279069768,0.15813953488372093
57,114752,51.0327,1,0.8571428571428571,0,0.008231292934935075,27.22057745295556,0.3958939039367655,2511.910925832271,152.5,3.0,nan,0.11471861471861472,0.1406926406926407
58,115180,-47.3159,0,0.8571428571428571,0,0.008231292934935075,23.250759752014254,0.3519373105280802,992.1969229013308,102.9,3.0,-1.3173123917360652,0.12383177570093458,0.27102803738317754
59,117581,1432.1082,0,0.8571428571428571,0,0.008231292934935075,29.142717927493077,0.4352653311229319,6994.657551246273,300.2,3.0,-3.791300690627514,0.09454394002498959,0.12494793835901707
60,119073,674.7928,1,0.8571428571428571,0,0.008231292934935075,29.911339420635862,0.44334821264026136,4459.400338458027,209.3,3.0,nan,0.0777479892761394,0.153485254691689
61,120196,385.607,1,0.8571428571428571,0,0.008231292934935075,27.764533641799417,0.5352663857752588,3114.6499108688213,172.4,3.0,nan,0.17809439002671415,0.13624220837043632
62,120628,-61.3767,0,0.8571428571428571,0,0.008231292934935075,23.030992598001372,0.4094590722597065,991.7727344174684,103.3,3.0,-0.19817780143936137,0.1527777777777778,0.18518518518518517
63,122952,1269.8619,0,0.8571428571428571,0,0.008231292934935075,30.099483442953698,0.34885715305554194,6991.89362995804,292.5,2.9997416428745924,nan,0.08175559380378658,0.12435456110154905
64,125305,1331.1071,0,0.8571428571428571,0,0.008231292934935075,29.727257004421446,0.5041307283856541,6992.085957145515,295.4,3.0,-0.5152214978745735,0.09349766255843604,0.08967275818104548
65,127639,1360.1261,0,0.8571428571428571,0,0.008231292934935075,29.972996655130434,0.4601911467872603,6992.456717009085,293.5,3.0,-1.3017881239170945,0.10239931448157669,0.1328191945158526
66,129965,1072.5486,0,0.8571428571428571,0,0.008231292934935075,30.074483056094547,0.3598776814662636,6992.617468298589,292.7,3.0,-3.0125235862138875,0.08426483233018056,0.08340498710232158
67,130655,28.0835,1,0.46153846153846156,0,0.056443581167340495,26.13234027844954,0.4697245460106403,1799.7621890324574,129.1,3.0,nan,0.16666666666666666,0.0927536231884058
68,133075,1524.9043,0,0.46153846153846156,0,0.056443581167340495,28.909067327573144,0.25417423766081143,6992.976470378355,302.1,2.9988895560334927,nan,0.10371900826446281,0.10619834710743802
69,135425,1089.5137,0,0.46153846153846156,0,0.056443581167340495,29.775561324778753,0.4339454637323199,6994.716228250911,295.1,2.9990870244509265,nan,0.07021276595744681,0.12127659574468085
70,136553,186.5149,1,0.46153846153846156,0,0.056443581167340495,28.71814576767188,0.5228377784841461,3236.339112202526,172.9,3.0,nan,0.10549645390070922,0.11170212765957446
71,138962,1571.0994,0,0.46153846153846156,0,0.056443581167340495,29.037169281401745,0.2318583669773119,6992.052287963856,301.0,3.0,-2.5021897836214064,0.12121212121212122,0.13325031133250312
72,141366,1567.8808,0,0.46153846153846156,0,0.056443581167340495,29.108049211772933,0.24068549262596053,6994.784612504513,300.5,3.0,-1.4143478830203597,0.09941763727121464,0.11522462562396006
73,141748,-125.2612,1,0.46153846153846156,0,0.056443581167340495,21.00616304868234,0.5567937254784141,799.6596510922905,98.3,3.0,nan,0.193717277486911,0.1518324607329843
74,144210,1627.535,0,0.46153846153846156,0,0.056443581167340495,28.416405371543302,0.3012570124147995,6993.2626392461425,306.3,3.0,-1.2361417196972808,0.16165718927701056,0.09788789601949635
75,144528,-195.8684,1,0.46153846153846156,0,0.056443581167340495,18.566511042448663,0.471265131830477,588.0610397584153,91.9,3.0,nan,0.34591194968553457,0.1289308176100629
76,146870,1548.5379,0,0.46153846153846156,0,0.056443581167340495,29.867193293697213,0.5378244459302247,6992.423944889739,294.3,3.0,-1.1558726093339766,0.10204953031596925,0.10247651579846286
77,149251,1505.4819,0,0.46153846153846156,0,0.056443581167340495,29.377819183387395,0.29125295384329697,6991.994817757868,298.2,2.999765709464174,nan,0.10415791684166317,0.0999580008399832
78,151712,1574.8481,0,0.46153846153846156,0,0.056443581167340495,28.43494454859058,0.13858602274373039,6994.520345279587,306.2,3.0,-0.33655625851361703,0.14709467696058512,0.08086143843965868
79,154209,1247.5555,0,0.46153846153846156,0,0.056443581167340495,28.020384762570902,0.30664662246040986,6993.56915474344,309.8,3.000031191615349,nan,0.06327593111734081,0.07649179014817781
80,156637,1456.834,0,0.46153846153846156,0,0.056443581167340495,28.815617384019244,0.36583380617388755,6993.479762690951,302.9,3.0,-0.7186197012062889,0.13756177924217464,0.07948929159802307
81,156846,-198.4784,1,0.46153846153846156,0,0.056443581167340495,16.702853520643554,0.3154784478982555,346.19529596453845,81.0,3.0,nan,0.2822966507177033,0.19617224880382775
82,159243,1556.3689,0,0.46153846153846156,0,0.056443581167340495,29.192763605603375,0.3173301677985506,6994.80384751965,299.8,2.9996462323208135,nan,0.0917813934084272,0.1113892365456821
83,161702,1650.9613,0,0.46153846153846156,0,0.056443581167340495,28.454241721046383,0.1411070846788417,6994.281196902748,306.0,3.0,-0.5906086420600212,0.10573403822692151,0.09272061813745425
84,164172,1635.7023,0,0.46153846153846156,0,0.056443581167340495,28.32344539769511,0.13685737205862594,6992.827616770668,307.1,3.000049203532346,nan,0.06518218623481781,0.09068825910931175
85,166623,1693.0106,0,0.46153846153846156,0,0.056443581167340495,28.549074356339794,0.14069849465011294,6994.304111833855,305.2,2.999454491394865,nan,0.09139126886984904,0.06650346797225622
86,169094,1735.9598,0,0.46153846153846156,0,0.056443581167340495,28.315252662189277,0.1469709384881016,6993.937445304298,307.2,3.0,-1.3354995825435352,0.07567786321327398,0.06434641845406718
87,171541,1672.7411,0,0.46153846153846156,0,0.056443581167340495,28.58972132773728,0.1687606893498244,6992.5814573271255,304.8,3.0,-2.4987384021303445,0.09235798937474458,0.05067429505516959
88,174011,1675.6408,0,0.46153846153846156,0,0.056443581167340495,28.32604842795155,0.2013041985826638,6993.619362332833,307.1,3.0,-2.6445801670817595,0.061133603238866394,0.09352226720647773
89,176452,1711.3302,0,0.46153846153846156,0,0.056443581167340495,28.66313380697602,0.08309788619192661,6993.961262515313,304.2,2.999950090657092,nan,0.14010651372388366,0.06636624334289226
90,178935,1722.0176,0,0.46153846153846156,0,0.056443581167340495,28.181684809974463,0.4238404515920637,6994.872709894247,308.4,2.998795279166896,nan,0.08538058799838905,0.08457511075312123
91,181383,1698.968,0,0.46153846153846156,0,0.056443581167340495,28.58487828918123,0.12755787191618154,6994.940279993201,304.9,2.9992702907351916,nan,0.08619281045751634,0.07679738562091504
92,183835,1730.3759,0,0.46153846153846156,0,0.056443581167340495,28.536949779920057,0.23171457293299086,6994.304690380648,305.3,3.0,-1.234588659360826,0.0999184339314845,0.04404567699836868
93,186255,1585.6927,0,0.46153846153846156,0,0.056443581167340495,28.90840043861204,0.2490898033490932,6993.088629787733,302.1,2.9991395102821437,nan,0.05330578512396694,0.09173553719008265
94,186507,-196.8689,1,0.46153846153846156,0,0.056443581167340495,17.723623289115512,0.5074643031634885,444.3532189162355,85.3,3.0,nan,0.15476190476190477,0.23809523809523808
95,188959,1699.1964,0,0.46153846153846156,0,0.056443581167340495,28.534844721993224,0.1718874975894588,6993.93878508397,305.3,3.0,-2.5988936702687546,0.09706362153344208,0.06158238172920065
96,191374,1708.6099,0,0.46153846153846156,0,0.056443581167340495,28.968177256863648,0.21214907173210115,6992.477955540149,301.6,3.0,-0.9421384268597941,0.06749482401656315,0.0886128364389234
97,193771,1759.2821,0,0.46153846153846156,0,0.056443581167340495,29.18227690625212,0.09799424753200353,6991.862123481911,299.8,3.0,-3.5016279134089694,0.07008760951188986,0.10763454317897372
98,196139,1734.3077,0,0.16129032258064516,0,0.22747417702807748,29.546770351253205,0.22910299694231986,6993.835256184171,296.9,2.9999254869192216,nan,0.06672297297297297,0.13851351351351351
99,198539,1764.3328,0,0.16129032258064516,0,0.22747417702807748,29.145429484256947,0.20783199735795382,6992.16273059217,300.1,3.0,-1.7668781675996685,0.10458333333333333,0.08583333333333333
100,198715,-156.0793,1,0.16129032258064516,0,0.22747417702807748,16.657107998475553,0.26668536863766795,290.24696225083045,77.7,3.0,nan,0.19886363636363635,0.3522727272727273
101,199124,53.0123,0,0.16129032258064516,0,0.22747417702807748,24.33650001686092,0.43803594224947817,992.0728789036181,101.0,2.9938313555579694,nan,0.17359413202933985,0.2469437652811736
102,199314,-159.6904,1,0.16129032258064516,0,0.22747417702807748,17.23101458691884,0.412746550521239,324.9327510716395,79.1,3.0,nan,0.24736842105263157,0.38421052631578945
103,201680,1730.7255,0,0.16129032258064516,0,0.22747417702807748,29.575670918091017,0.1374777866167811,6994.498944748397,296.7,3.0,-1.5716352183935447,0.08537616229923922,0.10777683854606931
104,201851,-159.9859,1,0.16129032258064516,0,0.22747417702807748,16.559880529426223,0.24614311971455421,280.11158838893044,77.2,3.0,nan,0.30409356725146197,0.3333333333333333
105,204158,1557.2929,0,0.16129032258064516,0,0.22747417702807748,30.323359629818356,0.3745652307008774,6992.902844037299,290.8,3.0,-1.8383182264962334,0.1222366710013004,0.10533159947984395
106,206457,1644.5574,0,0.16129032258064516,0,0.22747417702807748,30.430927113105678,0.20407118320616396,6992.978593639984,290.0,3.0,-3.951938650891506,0.10439321444106132,0.08786428882122663
107,208830,1578.4196,0,0.16129032258064516,0,0.22747417702807748,29.48283576901311,0.396861715772401,6993.6680270976485,297.4,2.999022471302555,nan,0.10029498525073746,0.13232195533080487
108,211170,1649.0503,0,0.16129032258064516,0,0.22747417702807748,29.90108557986842,0.13354083466969072,6993.7508830190545,294.1,2.9996047100419454,nan,0.10427350427350428,0.1076923076923077
109,211577,-6.5372,0,0.16129032258064516,0,0.22747417702807748,24.444062338111443,0.3750968325393127,991.9851649337969,100.8,2.9927943306706655,nan,0.10073710073710074,0.2678132678132678
110,213885,1495.9719,0,0.16129032258064516,0,0.22747417702807748,30.30903908471619,0.2948167958013567,6992.763236644938,290.9,3.0,-3.880784248888521,0.07149046793760831,0.11871750433275563
111,216225,1765.4244,0,0.16129032258064516,0,0.22747417702807748,29.89670442178354,0.3850810591673523,6992.687615835681,294.1,3.0,-0.10349322479038747,0.09786324786324786,0.07905982905982906
112,218558,1673.0369,0,0.16129032258064516,0,0.22747417702807748,29.98655513620611,0.23801866240662062,6993.252905151745,293.4,3.0,-1.2784994520648354,0.07415345049292756,0.12301757393913416
113,218771,-172.8886,1,0.16129032258064516,0,0.22747417702807748,17.13314616942036,0.426586189433003,362.0781812373966,81.4,3.0,nan,0.2863849765258216,0.28169014084507044
114,221090,1663.8196,0,0.16129032258064516,0,0.22747417702807748,30.168613301710366,0.2846461718266087,6993.150218416789,292.0,2.998938496676146,nan,0.09918068132815869,0.09228115567054765
115,223463,1677.7315,0,0.16129032258064516,0,0.22747417702807748,29.48921042854744,0.20200640306307632,6994.764180813299,297.4,3.0,-1.7858321982997563,0.10535187526337969,0.14032869785082175
116,225828,1762.6445,0,0.16129032258064516,0,0.22747417702807748,29.579777389498883,0.25582194525668633,6993.053270270309,296.6,3.0,-1.0917179262590504,0.11670190274841438,0.08498942917547568
117,226011,-173.1177,1,0.16129032258064516,0,0.22747417702807748,16.59303300451247,0.37358401702319866,300.7419017528954,78.4,3.0,nan,0.3005464480874317,0.10382513661202186
118,228319,1719.1058,0,0.16129032258064516,0,0.22747417702807748,30.317707047667962,0.17885639269826134,6994.1365737792785,290.9,3.0,-3.284295408316367,0.05415944540727903,0.08448873483535528
119,229061,278.6841,1,0.2857142857142857,0,0.11696428889905663,26.27108572098033,0.5802642693664166,1946.0438930442992,134.3,3.0,nan,0.09568733153638814,0.0889487870619946
120,231383,1711.5946,0,0.2857142857142857,0,0.11696428889905663,30.131908268261643,0.3598525474901569,6993.704909737438,292.3,3.0,-2.620348022753003,0.12618432385874245,0.07019810508182601
121,231577,-153.536,1,0.2857142857142857,0,0.11696428889905663,17.697101901226002,0.43396778287450183,340.2761209933151,79.5,3.0,nan,0.15463917525773196,0.36597938144329895
122,231749,-171.6899,1,0.2857142857142857,0,0.11696428889905663,16.199570706438276,0.2909595265121938,275.5849506284946,77.3,3.0,nan,0.29651162790697677,0.09883720930232558
123,232113,-7.2128,1,0.2857142857142857,0,0.11696428889905663,22.828849841493398,0.3644669407830524,828.1318657574543,96.5,3.0,nan,0.06868131868131869,0.08516483516483517
124,234387,1666.2671,0,0.2857142857142857,0,0.11696428889905663,30.759999477028888,0.2577831519725187,6991.88931440425,287.5,2.9988279930830504,nan,0.052330694810905895,0.08970976253298153
125,234556,-134.9377,1,0.2857142857142857,0,0.11696428889905663,17.58428709830625,0.3927461044364612,294.28177836910055,77.0,3.0,nan,0.2485207100591716,0.3136094674556213
126,236890,1455.9346,0,0.2857142857142857,0,0.11696428889905663,29.976043486911497,0.33616060203278453,6993.785044910061,293.5,3.0,-3.6998302518503716,0.0934018851756641,0.09811482433590403
127,239229,1817.8276,0,0.2857142857142857,0,0.11696428889905663,29.914210334547512,0.23266904035639177,6994.283544415102,294.0,2.998929834631331,nan,0.07909362975630611,0.06584010260795212
128,239645,65.3782,0,0.2857142857142857,0,0.11696428889905663,23.908674455645365,0.3865399078697892,991.9885546894225,101.7,3.0,-0.28296936537139183,0.11057692307692307,0.1778846153846154
129,242012,1604.4191,0,0.2857142857142857,0,0.11696428889905663,29.559970981263927,0.3186268763121816,6993.972158080636,296.8,3.0,-2.299714249831599,0.14659907055344318,0.050697084917617236
130,242175,-149.6464,1,0.2857142857142857,0,0.11696428889905663,16.665391495765764,0.4185374261214027,268.834488468699,76.4,3.0,nan,0.10429447852760736,0.3558282208588957
131,244498,1780.6724,0,0.2857142857142857,0,0.11696428889905663,30.113850293122002,0.3646904060891163,6992.602822604453,292.4,3.0,-1.4338110395648562,0.11622901420576841,0.052518295307791646
132,244666,-164.0495,1,0.46153846153846156,0,0.056443581167340495,16.277579252425507,0.231473275217776,270.55944540971814,76.9,3.0,nan,0.24404761904761904,0.07738095238095238
133,244837,-163.9031,1,0.46153846153846156,0,0.056443581167340495,16.469099546632762,0.14688753491113343,278.6283661308904,77.2,3.0,nan,0.30409356725146197,0.09941520467836257
134,245799,504.1411,1,0.46153846153846156,0,0.056443581167340495,28.97384467257713,0.2913983015831504,2784.0090768719533,156.3,3.0,nan,0.12993762993762994,0.08004158004158005
135,245969,-161.5666,1,0.46153846153846156,0,0.056443581167340495,16.549760498106775,0.22102726402471212,278.2436838404311,77.1,3.0,nan,0.5,0.047058823529411764
136,246129,-158.2889,1,0.46153846153846156,0,0.056443581167340495,16.191421818981617,0.23806799680426877,256.054795136867,76.1,3.0,nan,0.31875,0.075
137,248455,1742.1249,0,0.46153846153846156,0,0.056443581167340495,30.080576990367526,0.2660553739075899,6993.573106357973,292.7,3.0,-3.0304734261151367,0.07523645743766122,0.06577815993121239
138,250782,1760.3134,0,0.46153846153846156,0,0.056443581167340495,30.073643813931145,0.2747786243515841,6994.86701525197,292.8,2.9987767000485035,nan,0.09411259131929522,0.06231198968629136
139,253117,1844.1159,0,0.46153846153846156,0,0.056443581167340495,29.968419103602994,0.1379645590339495,6994.8907319764385,293.6,3.0,-2.3051298796275255,0.06509635974304069,0.08522483940042827
140,253290,-157.6291,1,0.46153846153846156,0,0.056443581167340495,16.753649519343146,0.1567785388395278,286.8152370121692,77.4,3.0,nan,0.2023121387283237,0.046242774566473986
141,253452,-145.9862,1,0.6666666666666666,0,0.02458052378996689,16.63052589571728,0.20821490591861216,266.57951141112767,76.3,3.0,nan,0.41358024691358025,0.25925925925925924
142,255793,1826.9013,0,0.6666666666666666,0,0.02458052378996689,29.89191050199411,0.2084441177376513,6994.969825621682,294.2,2.9995180054482153,nan,0.06749252456215292,0.11063648013669372
143,258170,1730.3895,0,0.6666666666666666,0,0.02458052378996689,29.427913340692964,0.10692065906088351,6991.9729367064865,297.8,2.9987446065183656,nan,0.05006310475389146,0.07740849810685739
144,260201,1533.4562,1,0.6666666666666666,0,0.02458052378996689,29.704278772356677,0.25577360650489644,6029.743451687986,263.2,3.0,nan,0.07680945347119646,0.07139340226489414
145,260365,-135.4428,1,0.6666666666666666,0,0.02458052378996689,17.622372257560237,0.3443873503650038,285.87667634913294,76.5,3.0,nan,0.16463414634146342,0.21951219512195122
146,262682,1790.4517,0,0.6666666666666666,0,0.02458052378996689,30.19967529727163,0.30839403686167455,6994.550427005726,291.8,3.0000050221970525,nan,0.10228744065602072,0.09667673716012085
147,264667,1489.2871,1,0.6666666666666666,0,0.02458052378996689,30.436181190851215,0.35581697588449673,6038.154408804753,258.6,3.0,nan,0.04987405541561713,0.12594458438287154
148,266185,871.6729,1,0.6666666666666666,0,0.02458052378996689,29.271328420540485,0.3794486234696409,4440.110567149608,211.9,3.0,nan,0.12187088274044795,0.0691699604743083
149,266355,-169.421,1,0.6666666666666666,0,0.02458052378996689,16.22350496803245,0.44847687518091195,272.81066292403034,77.1,3.0,nan,0.3,0.12352941176470589
150,268632,1777.9606,0,0.6666666666666666,0,0.02458052378996689,30.72591193644702,0.415024494798619,6993.500425846767,287.8,3.0,-0.15369673046333565,0.1717171717171717,0.07685551163812034
151,269029,-27.8399,0,0.6666666666666666,0,0.02458052378996689,25.0717237700778,0.21434402022351207,992.0361998207724,99.8,2.994318079574421,nan,0.10579345088161209,0.18639798488664988
152,269986,524.5863,1,0.5454545454545454,0,0.040649627264741084,28.03869730803973,0.28012552928029805,2680.091903451952,155.8,3.0,nan,0.2988505747126437,0.06687565308254964
153,270153,-169.8676,1,0.5454545454545454,0,0.040649627264741084,15.98133221842806,0.2419085833939993,263.9576737962511,76.8,3.0,nan,0.30538922155688625,0.31736526946107785
